 ===Electrical centralities===
101754          0.00003743928519459
81777           0.00001552362050664
107253          0.00001640231600702
45006           0.00004850835351082
84560           0.00012767096738019
83312           0.00005594819873767
18419           0.00006663828757689
62591           0.00017912000854511
8983            0.00103335909438633
52997           0.00015759886544320
104919          0.00001684087856569
88808           0.00002471312380255
57064           0.00007004083116200
25009           0.00019240801024266
96667           0.00002419326905680
87076           0.00002598392096778
89803           0.00008143062199018
97807           0.00002253058438229
30447           0.00001469000844661
44215           0.00006721165710211
66227           0.00002030551141419
87954           0.00005676894207942
19356           0.00020347533778945
86097           0.00002382422001890
98800           0.00001982553373379
21777           0.00003516344223986
98025           0.00001575307205115
111147          0.00001366859667252
45125           0.00005155122159467
17465           0.00026056427868813
88185           0.00002631814758531
90351           0.00002700741321205
70412           0.00002111476826735
9090            0.00023229215461154
82691           0.00010902645775290
19721           0.00018571251474150
38007           0.00003176230643993
54448           0.00006868274093254
35028           0.00001576083955611
93344           0.00010726493394429
78032           0.00002184582661332
18412           0.00015503023616941
32901           0.00002184786343484
78834           0.00011773516329154
42998           0.00051582305356506
64737           0.00002029300197051
91964           0.00001533804359435
22488           0.00007901813863252
18443           0.00002169699346965
8723            0.00001366859667252
30002           0.00008516253406874
8978            0.00008385640903532
78310           0.00002061690415350
66012           0.00001576312486723
90044           0.00009307018261930
89798           0.00003553835134854
85073           0.00004118395829452
67958           0.00033015418767753
83350           0.00010335135173175
43063           0.00001640231600702
71350           0.00008778144837756
93142           0.00004524274458310
27314           0.00005282975412154
61047           0.00005724460783777
83786           0.00006161356840124
100220          0.00003526370365291
98159           0.00002903196141290
37084           0.00001601178467352
105906          0.00004884816085492
115223          0.00001776917567427
58616           0.00005585891692041
35650           0.00002358712893752
68246           0.00002176540349842
69720           0.00002542358981088
83466           0.00028119266110924
83479           0.00034482834468450
91379           0.00003166551839935
37125           0.00006988030827809
22991           0.00006617826746666
83332           0.00033763635354299
31606           0.00002637232957930
67266           0.00016648453508093
90123           0.00001640231600702
41392           0.00002460347401053
53714           0.00010157899556966
27332           0.00006107022330413
95370           0.00005779691238751
65416           0.00001805693560422
93626           0.00021971590514956
100760          0.00007719719789593
77966           0.00002482400767468
102339          0.00003917959399650
83614           0.00002772938763655
30219           0.00001366859667252
101384          0.00005226370563580
73487           0.00002460347401053
74797           0.00001717601015829
33479           0.00002583159298176
105521          0.00001894980042456
53767           0.00002072891117423
88987           0.00005611404632730
54878           0.00013384781853311
40649           0.00001985918163070
17527           0.00010987892419169
68860           0.00001722243180737
89878           0.00002240624720691
93767           0.00012198391133049
20745           0.00010296538893946
108893          0.00001737588473382
102723          0.00002035282227841
9057            0.00022336672132407
91736           0.00001500152595848
33663           0.00003757964882715
102406          0.00010891923500015
8551            0.00006959609908868
25429           0.00003573033571318
57638           0.00002365383761818
90925           0.00002315662689693
28065           0.00008635050126232
56812           0.00016936222709878
49064           0.00004088070499186
27595           0.00031994842325941
75618           0.00001804254760772
15243           0.00039236238860708
8518            0.00068903749512986
87910           0.00013279892244162
20406           0.00009218117128655
89237           0.00027711521503044
86112           0.00003939521725672
42438           0.00002050289500878
104792          0.00001988780815851
68632           0.00002005615410254
55702           0.00008871818615447
18128           0.00014830648315233
84993           0.00003134421340308
85218           0.00009697051123112
102552          0.00007409118232798
69215           0.00001640231600702
51294           0.00037866171861797
45289           0.00123965738048576
106918          0.00003229116919130
22247           0.00100672279496231
77980           0.00024521023047499
42729           0.00002024822217444
74824           0.00009565579875206
98529           0.00003576542661382
103112          0.00005988652172759
62327           0.00001777039471241
98234           0.00002080523696670
106214          0.00003324263998964
20636           0.00042600083228782
61066           0.00002346346211939
108872          0.00015178439914487
26580           0.00003421054481464
103030          0.00010417144526506
82573           0.00001366859667252
71873           0.00005690411839847
27450           0.00004387331307226
24496           0.00003002275436204
