 ===Electrical centralities===
9162            0.08148977839217378
26683           0.01040837644064837
9113            0.10196261602054064
8518            0.07596567084515507
21743           0.01091332164803991
20209           0.01052730652572386
23653           0.01030086139685376
8513            0.03159569244137235
22337           0.01030086139685376
15609           0.07400636944900812
20346           0.01452650054242120
43338           0.01018005875026848
25644           0.01039999418553671
20378           0.01138811056639306
18123           0.03070528526429401
9076            0.01032815364047299
18923           0.06280092154761360
18166           0.01066430804854694
18697           0.00985002095294174
63500           0.01022559695243923
20149           0.01070092497611770
8809            0.16521282753950700
9046            0.01115013491905441
18033           0.01025654675193045
76400           0.01013553169905317
8433            0.03734021479246298
26651           0.01030086139685376
4537            0.20829827525824451
8983            0.06095449479900583
8869            0.01079658768251246
9160            0.03109837434050756
19030           0.02320436356440299
22041           0.02106895434026316
9199            0.04049862454387492
8553            0.02329247635339745
24303           0.01022875258911438
19047           0.01119032346449699
26732           0.01054409395585344
11233           0.01040489978776403
21081           0.02135546349933261
27337           0.01221277136232194
18894           0.02093579880499214
8938            0.12329232935718344
9127            0.02140117383635414
17301           0.04664913139466413
18167           0.07002110986683506
22540           0.01085486358632840
25509           0.01077444397995760
17834           0.06069323838815093
24351           0.01001002997284706
34574           0.01029707678476199
8333            0.03369913459135682
23331           0.01054409395585344
9126            0.08027488706110825
52754           0.01058229414278140
9047            0.02089526528737155
9164            0.01108202988651459
21070           0.01050055679034913
18687           0.03311707518768808
17337           0.02147293751684901
8653            0.02062627600454754
18576           0.02289211156828688
31114           0.01079716637072631
11180           0.04014689783339852
22365           0.01011817066669214
18540           0.01090810977413763
4874            0.02712746796221414
18122           0.02731513296969796
18689           0.03711844187439433
23455           0.04512565268572476
9023            0.01113944441447204
18028           0.08350505323507329
9028            0.01113944441447205
8916            0.01417449346282944
21985           0.02282402290182638
9248            0.01062441728906134
20380           0.02133805819079733
34514           0.01066386225155289
17334           0.05894327785975246
18920           0.01227331151673177
18086           0.01020047441999988
21941           0.02229422455960956
18657           0.01014697030462165
28431           0.02160511106405251
22029           0.01077444397995760
21693           0.02167674286705349
18360           0.01001799393648658
21973           0.01032815364047216
25154           0.01163070664469473
28433           0.01047438742294252
8846            0.05212526077284871
22183           0.01030086139685376
21347           0.02046424923591978
8316            0.02210029812197550
18688           0.01152969019964062
9197            0.05776858921359435
50426           0.01108533871061963
11320           0.00985002095293993
21749           0.01029441018202892
35665           0.01018005875026848
9182            0.18581200188349889
18656           0.02167024756798101
9166            0.02503295420817250
8413            0.01091482062788723
19254           0.01070092497611774
47980           0.01030086139685376
8633            0.01003900556285684
8939            0.05823384106917525
9128            0.01009971833223764
8998            0.02965018924235342
8389            0.04090986197136221
21858           0.01061248691956949
35770           0.01028700153963541
17963           0.01001087585534185
23411           0.01083452657338500
9142            0.01108292208353029
8360            0.01065640240843664
9109            0.01079658768250458
20636           0.01054467388019762
39831           0.01029947546316157
27034           0.01227331151673117
8745            0.01278259584164504
8460            0.03043633271680278
8315            0.01072230783864238
17507           0.01101320662674816
