11167	0.009777244420194972
11180	0.022335709439130096
11233	0.005383880571085374
11319	0.006437571703285891
11320	0.005230284736990123
11654	0.005336210877496206
13058	0.014590209593149144
13367	0.005246403327915735
14470	0.009719385905807286
15609	0.038700088891673354
17301	0.02459536931441763
17334	0.0441057285135606
17337	0.011267172691620522
17507	0.009390289867054237
17604	0.0053758777684015735
17665	0.004931216170563912
17738	0.005191641419234924
17833	0.009352884399982471
17834	0.04640353940727585
17851	0.005315087110292317
17922	0.011033417197418028
17923	0.009954610863686725
17963	0.00522452825285377
18003	0.005213111477059487
18028	0.050446292541562326
18031	0.01030687515850182
18033	0.0064991916861281175
18086	0.005274302318818739
18122	0.01697331452616369
18123	0.02157210354824031
18166	0.005493476866054922
18167	0.07651029256336637
18171	0.07426739831450714
18360	0.005119053330918344
18379	0.01533280118909046
18380	0.019723584711411512
18384	0.005061271295047435
18509	0.005061271295047436
18540	0.0055977117028805454
18576	0.012639552509866881
18590	0.004993838701309019
18656	0.011177858021778871
18657	0.005198381438568234
18687	0.019333053732390807
18688	0.005821056888630488
18689	0.019432183691707978
18697	0.010553351670012206
18894	0.010726128519883648
18920	0.011982861426102477
18923	0.032476972041946627
18924	0.00490314850639346
18956	0.010825160714589879
19030	0.012693884060189476
19047	0.005690456230222134
19254	0.00547308621379253
19344	0.004830484119370777
19796	0.005325643576882418
19821	0.011817580600255326
20149	0.007425098769766493
20209	0.005396404566986281
20346	0.007987893351893312
20378	0.006748312333789453
20380	0.011432294935447887
20636	0.005406594455024366
20730	0.005549305148911543
21070	0.011179287735013504
21081	0.011008676363710364
21347	0.007983790699749698
21355	0.03629895503363569
21557	0.02588614897121584
21693	0.011119526516417613
21743	0.005664996788477556
21749	0.0052780780782744246
21858	0.00543353880996079
21941	0.01611362067313035
21973	0.005349342048222855
21985	0.011790381130490734
22029	0.005530174986531444
22041	0.010995555701628405
22169	0.006473774323954469
22183	0.005262937318982482
22337	0.005262937318982476
22365	0.005206340625622661
22540	0.00557203579797515
23331	0.005410333733181216
23411	0.005536667182954466
23455	0.025689603828668132
23653	0.005262937318982476
24241	0.005049820101285075
24303	0.005239244324252513
24351	0.006036223784689033
24411	0.005270401334124011
24767	0.006473774323954471
25154	0.005946023869153813
25322	0.049614233894075786
25509	0.005530174986531446
25575	0.0052413433281275745
25644	0.005417577904149501
26162	0.005585099582413893
26325	0.005653841398607916
26327	0.04226621735731174
26328	0.004889666411369689
26379	0.0050612712950474335
26426	0.007585184553270378
26427	0.009507533243543706
26473	0.0054029333693979146
26651	0.005262937318982478
26683	0.006968021339119756
26732	0.0054103337331812135
26759	0.005126533022197242
27013	0.010387003088311787
27034	0.008330902630521988
27337	0.006196890829176978
27350	0.014030477053260819
27379	0.009614784847382114
27653	0.005294147549272515
27668	0.010327717691782612
28431	0.011607373618067475
28433	0.005475655580859423
29400	0.014950120636662336
30660	0.0050974461072005595
30662	0.01426981179473318
30875	0.03684619466667894
30876	0.005203128737630172
31114	0.005525249081592828
31257	0.005762733368821562
31637	0.006171035215637709
31656	0.023221668388073543
31657	0.005183441392381492
31690	0.009831186109858635
31842	0.006887077070507888
31843	0.015431520903909852
31897	0.005313225552691325
31938	0.019865070792967354
32150	0.005092300872809962
32321	0.005470076069801369
32462	0.006465955259083965
32577	0.005470076069801371
32578	0.006309077076008446
32699	0.0061711113774519846
32796	0.005203128737630169
33152	0.005335158454675474
33303	0.01313102165816079
33304	0.005069837514466504
33430	0.010788234873236737
33546	0.005074511719942106
33550	0.005127827640832876
34343	0.005105758213304658
34514	0.005470132554546421
34558	0.02263121688604875
34574	0.005310712365548153
34669	0.00521914809894418
35307	0.00529840534569515
35665	0.005218692064742315
35770	0.005259341802363746
37542	0.04542897600392297
37754	0.010551374111299482
38007	0.00487533008639126
38147	0.0051587182545373015
38434	0.005101114031145598
39074	0.012623232696571066
39132	0.00757059484193154
39215	0.0049962553542671345
39583	0.005241343328127571
39766	0.005162142846759444
39831	0.005322873234277728
42862	0.00634715119633188
42961	0.00523755142805997
43338	0.005218692064742321
43429	0.004983567303488635
4406	0.028405228845988274
4537	0.1043273299744478
47980	0.005262937318982482
4874	0.02474741858674222
50426	0.0056993329527516064
52754	0.005479165028838894
57201	0.013642020748831545
58066	0.007498602991859843
58102	0.005114404444984755
59772	0.005088364751849903
63500	0.005316047691366393
64063	0.005085626486154193
64502	0.005082389506623227
71537	0.004893241226532557
71939	0.005872663284073282
71947	0.0050490885025688955
76400	0.005273808567672575
79529	0.005076263309996508
79689	0.005913115694470382
81161	0.005286455432810766
81350	0.005821601633488479
8315	0.007099419104745035
8316	0.0076635107935936015
8333	0.015545571607514014
8360	0.005656342859712326
8389	0.021086333694613876
8413	0.0056023585776461
8433	0.048859904012143435
8460	0.020547462821659906
8488	0.009941159578950361
8513	0.016210316463864612
8518	0.04267500328710633
8533	0.005305078577834481
8553	0.01311218464040722
8633	0.005226506610232164
8653	0.01946562280295485
8655	0.005092300872809961
8697	0.013216909360184973
8745	0.008020481620017018
8749	0.018668721162432195
8772	0.005372104355472743
8809	0.10204751944615913
8838	0.01231871513317289
8846	0.029227932328627058
8865	0.025602875747654578
8869	0.005548368488040426
8916	0.007249627283572424
8919	0.005270072357943323
8938	0.08153144520237046
8939	0.03284901036996931
8940	0.005320220495310566
8983	0.036833072610285435
8998	0.015831618879033286
9023	0.008773146768934413
9028	0.005699459802807992
9046	0.009064105583767343
9047	0.011702494288169035
9076	0.005349342048222857
9109	0.005548368488040431
9113	0.09192727171540108
9117	0.010627209524672871
9126	0.0523085730846722
9127	0.010990249823327383
9128	0.005165435608596266
9142	0.005697525181686651
9144	0.005342154306309782
9160	0.022447440192616196
9162	0.0516767271672856
9164	0.00566990215743225
9166	0.024462938695755568
9182	0.11031802453118905
9197	0.036516354949323857
9199	0.031565435411650626
9248	0.0056938319118064575
96244	0.004996255354267134
