14470	71537	5
8809	8846	19
8846	8809	19
8809	17604	5
17604	8809	5
8809	8315	5
8315	8809	5
8809	8316	6
8316	8809	6
8809	4406	5
4406	8809	5
8809	9113	11
9113	8809	11
8809	9182	16
9182	8809	16
8809	8518	10
8518	8809	10
8809	9166	6
9166	8809	6
8809	4537	6
4537	8809	6
18540	18028	12
18028	18540	12
8919	9117	15
9117	8919	15
24767	8938	5
8938	24767	5
24767	22169	5
22169	24767	5
19030	25644	8
25644	19030	8
19030	20346	9
20346	19030	9
19030	18167	16
18167	19030	16
30875	31637	15
31637	30875	15
30875	58066	16
58066	30875	16
30875	71939	11
71939	30875	11
30875	81161	6
81161	30875	6
30875	37542	6
37542	30875	6
30875	33430	14
33430	30875	14
30875	32796	5
32796	30875	5
30875	30876	5
30876	30875	5
18956	9113	5
9113	18956	5
8938	8939	31
8939	8938	31
8938	8940	5
8940	8938	5
8938	22029	8
22029	8938	8
8938	22540	9
22540	8938	9
8938	9117	5
9117	8938	5
8938	26732	6
26732	8938	6
8938	23331	6
23331	8938	6
8938	21985	15
21985	8938	15
8938	23455	8
23455	8938	8
8938	22169	5
22169	8938	5
8938	25509	8
25509	8938	8
23455	17334	6
17334	23455	6
18688	18028	9
18028	18688	9
18688	18689	9
18689	18688	9
63500	20380	8
20380	63500	8
27337	8333	25
8333	27337	25
27337	8553	23
8553	27337	23
27013	26759	8
26759	27013	8
27013	18167	5
18167	27013	5
26327	31690	10
31690	26327	10
26327	27350	5
27350	26327	5
26327	25322	13
25322	26327	13
26327	18171	6
18171	26327	6
26327	18167	5
18167	26327	5
8518	8460	9
8460	8518	9
8518	9182	12
9182	8518	12
8518	4537	6
4537	8518	6
39831	17334	6
17334	39831	6
8939	8983	14
8983	8939	14
31842	18171	8
18171	31842	8
9164	4537	10
4537	9164	10
17507	8809	5
8809	17507	5
18656	18657	6
18657	18656	6
18656	18028	13
18028	18656	13
33546	13058	6
13058	33546	6
8533	8433	5
8433	8533	5
19796	9166	5
9166	19796	5
26473	18171	6
18171	26473	6
8315	8316	39
8316	8315	39
27379	38007	5
38007	27379	5
27379	27350	6
27350	27379	6
31843	64502	5
64502	31843	5
31843	38147	6
38147	31843	6
31843	18171	7
18171	31843	7
42961	17334	5
17334	42961	5
31897	18171	5
18171	31897	5
18122	18123	6
18123	18122	6
18122	17834	5
17834	18122	5
18122	18697	6
18697	18122	6
17301	34514	14
34514	17301	14
17301	35665	6
35665	17301	6
17301	21749	7
21749	17301	7
17301	43338	6
43338	17301	6
22365	22041	7
22041	22365	7
34558	64063	5
64063	34558	5
34558	34669	7
34669	34558	7
34558	35307	9
35307	34558	9
34558	39766	6
39766	34558	6
34558	17334	5
17334	34558	5
9197	9166	5
9166	9197	5
9197	9182	12
9182	9197	12
15609	8433	6
8433	15609	6
15609	4537	8
4537	15609	8
25322	31257	24
31257	25322	24
25322	27653	5
27653	25322	5
25322	31938	6
31938	25322	6
25322	18171	5
18171	25322	5
25322	18167	5
18167	25322	5
81350	39074	7
39074	81350	7
18031	18590	5
18590	18031	5
18031	9182	5
9182	18031	5
20209	8983	7
8983	20209	7
8433	9248	15
9248	8433	15
8433	9160	5
9160	8433	5
8433	4406	5
4406	8433	5
33303	33304	9
33304	33303	9
33303	26328	5
26328	33303	5
33303	57201	5
57201	33303	5
8333	8553	72
8553	8333	72
8333	9113	22
9113	8333	22
8333	8360	7
8360	8333	7
8360	8553	5
8553	8360	5
79689	39132	6
39132	79689	6
79689	21355	5
21355	79689	5
32150	8653	5
8653	32150	5
11233	9199	8
9199	11233	8
14470	9199	5
9199	14470	5
24241	21070	5
21070	24241	5
9028	4537	11
4537	9028	11
21557	8838	5
8838	21557	5
21557	4406	13
4406	21557	13
9166	9182	23
9182	9166	23
33152	37542	6
37542	33152	6
18384	8749	5
8749	18384	5
18086	9199	6
9199	18086	6
20346	18167	16
18167	20346	16
21743	17834	17
17834	21743	17
17834	18123	15
18123	17834	15
17834	4537	6
4537	17834	6
17834	8488	5
8488	17834	5
8865	8697	17
8697	8865	17
8865	13058	7
13058	8865	7
8865	18697	5
18697	8865	5
8865	18123	5
18123	8865	5
9046	9162	15
9162	9046	15
9046	9047	5
9047	9046	5
20378	9182	18
9182	20378	18
20378	8745	5
8745	20378	5
18028	18689	50
18689	18028	50
18028	20730	5
20730	18028	5
18028	19047	7
19047	18028	7
18028	21081	9
21081	18028	9
18028	21347	5
21347	18028	5
18028	24411	5
24411	18028	5
18028	8809	6
8809	18028	6
21081	24303	8
24303	21081	8
31637	58066	9
58066	31637	9
71939	58066	6
58066	71939	6
39132	21355	12
21355	39132	12
31656	25575	7
25575	31656	7
31656	39583	7
39583	31656	7
31656	31657	6
31657	31656	6
31656	18171	5
18171	31656	5
37754	21557	8
21557	37754	8
9023	4537	11
4537	9023	11
8655	8653	5
8653	8655	5
28433	18167	7
18167	28433	7
21070	18687	8
18687	21070	8
21070	26683	5
26683	21070	5
21858	9126	6
9126	21858	6
18689	19047	7
19047	18689	7
18689	20730	5
20730	18689	5
18689	21347	7
21347	18689	7
18689	24351	5
24351	18689	5
39215	30662	5
30662	39215	5
9113	4406	5
4406	9113	5
9113	4537	9
4537	9113	9
9113	9182	16
9182	9113	16
9113	9142	5
9142	9113	5
18166	9197	8
9197	18166	8
42862	26426	5
26426	42862	5
42862	18171	5
18171	42862	5
42862	26427	5
26427	42862	5
32462	21355	7
21355	32462	7
9144	9126	5
9126	9144	5
9182	18894	6
18894	9182	6
9182	8389	8
8389	9182	8
9182	8998	9
8998	9182	9
4537	9160	13
9160	4537	13
8869	9162	8
9162	8869	8
31690	27350	5
27350	31690	5
17334	17337	13
17337	17334	13
9127	9128	6
9128	9127	6
9127	9126	8
9126	9127	8
21355	37542	6
37542	21355	6
21355	18167	5
18167	21355	5
39074	18379	5
18379	39074	5
19254	9182	6
9182	19254	6
8460	8653	8
8653	8460	8
8460	8518	7
8518	8460	7
11654	9162	5
9162	11654	5
30662	31938	9
31938	30662	9
30662	96244	5
96244	30662	5
8553	9113	17
9113	8553	17
21347	24351	7
24351	21347	7
18924	11167	5
11167	18924	5
18167	20380	11
20380	18167	11
18167	9197	6
9197	18167	6
18360	18894	6
18894	18360	6
8749	8433	5
8433	8749	5
13058	33550	7
33550	13058	7
18033	21941	6
21941	18033	6
18033	15609	5
15609	18033	5
8513	8389	13
8389	8513	13
8513	8916	25
8916	8513	25
8488	17665	5
17665	8488	5
17923	21557	5
21557	17923	5
17923	43429	6
43429	17923	6
27034	8433	6
8433	27034	6
22041	9160	10
9160	22041	10
8389	8998	5
8998	8389	5
9109	9162	8
9162	9109	8
26426	18171	8
18171	26426	8
26426	26427	12
26427	26426	12
31114	8846	5
8846	31114	5
9126	8998	9
8998	9126	9
9126	9182	22
9182	9126	22
9126	9199	7
9199	9126	7
9126	8518	7
8518	9126	7
57201	37542	5
37542	57201	5
20636	21985	9
21985	20636	9
18380	37542	12
37542	18380	12
18380	18379	19
18379	18380	19
9199	17738	5
17738	9199	5
13367	8983	5
8983	13367	5
21941	11167	5
11167	21941	5
21941	15609	15
15609	21941	15
18171	26427	16
26427	18171	16
18171	32321	7
32321	18171	7
9047	9162	7
9162	9047	7
